text,label
[Web발신][KT안내] 피처폰 부가서비스종료 안내안녕하세요. 고객님 KT입니다.변함 없이 KT를 이용해 주셔서 감사 드립니다.KT 피처폰에서 WIPI 서비스를 통해 제공되던 전자바우처서비스 휴대폰인증서 서비스가 2019년 12월 31일자로 종료 되었습니다.해당 서비스는 피쳐폰에서만 종료 되었으며 스마트폰에서는 기존과 같이 이용이 가능 하십니다.[추가안내]이에 KT에서는 위 서비스들의 피쳐폰 제공이 모두 종료됨에 따라 WIPI(피처폰 무선인터넷 플랫폼) 운영을 2020년 1월 2일부로 중단하기로 하였습니다.앞으로도 KT는 더 나은 서비스 제공을 위해 더욱 노력하도록 하겠습니다.감사합니다.☎ 문의전화: 고객센터 114 ,1
[KT안내] 피처폰 부가서비스종료 안내안녕하세요. 고객님 KT입니다.변함 없이 KT를 이용해 주셔서 감사 드립니다.KT 피처폰에서 WIPI 서비스를 통해 제공되던 전자바우처서비스 휴대폰인증서 서비스가 2019년 12월 31일자로 종료 되었습니다.해당 서비스는 피쳐폰에서만 종료 되었으며 스마트폰에서는 기존과 같이 이용이 가능 하십니다.[추가안내]이에 KT에서는 위 서비스들의 피쳐폰 제공이 모두 종료됨에 따라 WIPI(피처폰 무선인터넷 플랫폼) 운영을 2020년 1월 2일부로 중단하기로 하였습니다.앞으로도 KT는 더 나은 서비스 제공을 위해 더욱 노력하도록 하겠습니다.감사합니다.☎ 문의전화: 고객센터 114？ ,1
역시 강병원!22만뷰 돌파 화제의 연설반박불가 진실폭로▶영상보기 bit.ly/39HKnWW ,1
(광고)[수성 뷰웰]수성구 “5억대 아파트”“줍줍” 마지막 기회수성 뷰웰 선착순 분양!※ 방문 시 사은품 증정■ 일시 : 1월 8일 (수) 10시부터■ 문의 : *무료거부* ,1
폰 있으면간편 빠르게서 류 없 이50 - 300 까지톡 ffdn00 ,1
[Web발신]휴대폰개통대리점입니다 월사용료6만이상이묜 노.트10 공~꽁쫘!원하시묜(원함)남기셔유~t ,1
[Web발신]휴대폰개통대리점입니다 월사용료6만이상이묜 노.트10 공~꽁쫘!원하시묜(원함)남기셔유~ ,1
(광고)이제는실게임이대세원통메장바다를홈에서도한다rbada253무료수신거부* ,1
(광고) [알짜뉴스][강현성탐장 입니다]■전일 보내드렸던 2종목 수익인증합니다!(단 일주일만에 만들어낸 결과입니다.)아래 인증 자료첨부하였으니 확인하시고문의주시기바랍니다.-종목명: 에스에스알32% 수익실현★수익인증링크 ★    인증링크↓↓↓ 클? ,1
(광고)↓코 9  더   5↓↓드 9  오  만↓↓는 9  션  원↓is.gd/OKUEFu무료거부* ,1
[Web발신](광고)유출주식사기 아직 당하세요?hxxp://tr.im/당하고살지마세요무료거부*t ,1
(광고)NEW우리계통센즈CA_SＩN0♥새고객님3만♥SＡ26Ｄ.com무료수신거부 * ,1
(광고)수익이 어떻게 날까요?hxxp://tr.im/최고의파트너무료거부* ,1
[Web발신](광고)수익이 어떻게 날까요?hxxp://tr.im/최고의파트너무료거부* ,1
[Web발신](광고)♥새회원님 3만♥우리계통센즈ＣA_SＩN0ＳＡ26Ｄ.com무료수신거부 * ,1
(광고)NEW우리계통센즈CA_SＩN0♥새고객님3만♥sanz⑧⑧.com무료수신거부 * ,1
[Web발신](광고)(KB국민)8일고객님은연2.3%~9천만원까지10년간사용가능무료거부 * ,1
[Web발신](광고)NH농협]정부지원대출1월10일까지3.2%15년간최대1억원사용가능 무료거부 *t ,1
(광고)안녕하세요. 2020년 경자년 새해도 [우리은행]과 함께 항상 기쁨과 행복이 함께 하시길 바랍니다.작년에 이어 변동된 지원혜택 및 조건이 올해 말까지는 유지될 예정입니다.아래의 내용 확인하신 후 고민하지마시고 문의주세요![상품내용]- 직종 및 연봉금액에 ,1
(광고)(KB국민)8일고객님은연2.3%~9천만원까지10년간사용가능무료거부 * ,1
(광고)안녕하세요[Kb국민]에서직접 주최하에 안심서민형상품으로 다중채무건을 1곳으로 통합!금리 3.0%로부터~ 무방문 당일승인당사에 기존회원 및 신규 상관없이 동일한 조건하에 진행 되오니간단한 한도조회 및 상담을 원하시면 아래 상담번호로 연락주시기 바랍니다 ,1
(광고)안녕하세요[Kb국민]에서직접 주최하에 안심서민형상품으로 다중채무건을 1곳으로 통합!금리 3.0%로부터~ 무방문 당일승인당사에 기존회원 및 신규 상관없이 동일한 조건하에 진행 되오니간단한 한도조회 및 상담을 원하시면 아래 상담번호로 연락주시기 바랍니다.-접수-상담번호:  *상담시간: 평일오전 09:00~18:00[혜택/대상자]*다중채무 보유 부결*담보보증중도상환 없음* 21세이상 부터  만65세*현 신용급등기준 1등급 추가 상향[상품 안내]지원:생활 대환 사업-한도: 1억원 이내 최대-고정이율(금리): 연 3% 부터 ~ 8.59% 이내-상환방식: 원리금균등-상환기간: 60개월 약정※120개월(10년)연장시 추가 서류 제출후 심사후 연장※본광고는 정보통신위원법 제50조 8항에 의거 광고수신동의후 발송하였으며본문자를 원치 않을시 아래 번호로 수신거부 신청해주시기 바랍니다.감사합니다.무료수신거부 * ,1
(광고)*N.H평생파트너-기준 : 년3.1% ~ 5.8% 적용-최대 : 9000만[기간및상환］*무보증 자유상환기본약정 1~5년(최장 10년 가능)*N.H평생파트너(원리금균등.만기일시)기본약정 1~5년(최장 10년 가능)[자격요건]- 등.급 관계[무]- 만20세 ~ 만66세까지 ,1
★미소 티켓★1월달충.전.가.능♡문의.전화♡*구.글.결.제.가.능♡ ,1
(광고)(농협)8일고객님은연2.3%~9천만원까지10년간사용가능하세요무료거부 * ,1
[Web발신](광고)(농협)8일고객님은연2.3%~9천만원까지10년간사용가능하세요무료거부 * ,1
[Web발신](광고)(농협)8일 고객님은연2.3%~ 9천만원까지10년간 사용가능하세요무료거부 * ,1
(광고)(농협)8일 고객님은연2.3%~ 9천만원까지10년간 사용가능하세요무료거부 * ,1
(광고)안녕하세요. 2020년 경자년 새해도 [KB국민은행]과 함께 항상 기쁨과 행복이 함께 하시길 바랍니다.작년에 이어 변동된 지원혜택 및 조건이 올해 말까지는 유지될 예정입니다.아래의 내용 확인하신 후 고민하지마시고 문의주세요![상품내용]- 직종 및 연봉금액에 ,1
(광고)일주일5천만원씩버는아이템있습니다. bit.ly/2Qexyvy 방법쉬움.소자본투자가능. 무료부080 ,1
사랑하고 존경하는 바른미래당 당원동지 여러분! 안철수 새해 인사 올립니다.나라와 당 걱정으로 얼마나 마음고생이 심하신지요.저는 1년여의 해외활동 속에서 제 삶과 지난 6년간의 정치여정을 돌아보고 성찰하는 시간을 가졌습니다.국민들과 당원동지 여러분께서 과? ,1
저금리대환센타김수현팀장바로상담☎*★매월 이자 상환액  절감  200만원→100만원이하★ 특판 상품 은행 (금리 년5~6%) 최대금액 -일억원 . 홍보법상 은행 명은 상담 후 알려드립니다.★대상: 4대보험 되는 직장인/ 현  6개월이상 재직중인 분. 53세이? ,1
(광고)LG SK KT[인터넷]방송이동설치시550000원사은품무료거부* ,1
요즘은 부업 대신여기서 돈 번다더라단기투자1시간에 500만 hxxps://iii.im/RZhw ,1
[Web발신]요즘은 부업 대신여기서 돈 번다더라 단기투자1시간에 500만 hxxps://iii.im/RZhw ,1
요즘은 부업 대신여기서 돈 번다더라단기투자1시간에 500만hxxps://iii.im/RZhw ,1
(광고)경성대아디다스오리지널스매장입니다.고객님 사용 가능한 포인트 10000원이상 있습니다 매장방문해주세요 ,1
(광고).먹없는?淪맛?오??POINT조.건 X입.금 X바로30?T전캬?? 65SM ,1
강현성입 팀장입니다■저희 VIP 회원님들 [수익인증]해드립니다 확인해보시고hxxp://manager.스탁리딩스쿨.com/uploads/notice/b6ec27691dec603d6dc45c60b8d6c9df.pnghxxp://manager.스탁리딩스쿨.com/uploads/notice/ca7e61b2bb6108eb968aba5e87ebb2bc.png■회원비 ,1
[Web발신](광고)역경속에도 희망은 있다!지[30000]급가-입[772]is.gd/wRRbAr무료거부*t ,1
(광고)금일문의쇄도200%목표달성인생의전환점hxxps://vo.la/gHTV무료거부* ,1
[Web발신]휴대폰개통대리점입니다 월사용료6만이상이묜 노.트10 꼬~옹짜! 희망하시묜(희망)남기셔유~t ,1
[Web발신]휴대폰개통대리점입니다 월사용료6만이상이묜 노.트10 꼬~옹짜! 희망하시묜(희망)남기셔유~ ,1
총1억쏜다~1/10까지선착순1만명무료1만지급인증코드>SQ1> Z-Z⑦.NET서두르세요! ,1
오는1월11일정기총회가있사오니많은참석바랍니다10시까지회관으로나오세요점심식사는이조한우에서하겠읍 ,1
(광고)새 해에는 건강 챙기시며 행복한나날들 되시길 기원합니다.♥우리계통 ＣａＳｉＮ⊙♥┏━━━━━━━━━* 신규 고객님 3만 지급 ** 10만 되시면 바로출금*━━━━━━━━━┛오시는곳  ＳＡＮⓓⓢ⑤53.com★샌즈 ＧＲＡＮＤ ＯＰＥＮ ,1
[Web발신](광고)NH농협]정부지원대출1월13일까지15年간최대1억원3.3%사용가능 무료거부 *t ,1
[Web발신](광고)(농협)9일고객님은연2.5%~9천만원까지10년간사용가능하세요무료거부 * ,1
(광고)(농협)9일고객님은연2.5%~9천만원까지10년간사용가능하세요무료거부 * ,1
[Web발신](광고)(KB국민)9일고객님은연2.5%~9천만원까지10년간사용가능무료거부 * ,1
(광고)(KB국민)9일고객님은연2.5%~9천만원까지10년간사용가능무료거부 * ,1
(광고)올리비아 하슬러2020년 ‘경자년’ 새해맞이 혜택★겨울 최대 70% 세일!★추위를 녹여줄 핫한 특가!☞구스 경량 베스트 29000원☞ 발열티 1장 10000원놓치면 후회하는 혜택매장에서 확인하세요♥무료수신거부* ,1
(광고)KB금융 지원상품2020년 한해를 시작하며 추운겨울 [KB]와함께 하며 따뜻한마음으로 신년을 걸어나가시길 기원합니다-간단한 조회로 승인결과!-전국 무방문 당일진행!-최저3.8%~7.5% !-부채통합가능!-최대한 원하시는 만큼!-항상노력하는[KB]가 되겠습니? ,1
(광고)여의도의 퍼팩트맨 트레이더 입니다^^방에 참여하시고 난 후  수익을 내준다는 조건으로 개인적으로 이익을 취하거나 향후 유료비를 요구하는 방은 전부 가짜방입니다.유료방에 그만 속으시고!! 안전한 무료방 !!클릭! 입장!! 클릭!!주 2회 무료 강의 진행해드립 ,1
(광고)★하우스D어반★오늘6시마감/방문상담고객전원스타벅스기프티콘증정무료거부* ,1
[Web발신](광고)★하우스D어반★오늘6시마감/방문상담고객전원스타벅스기프티콘증정무료거부*aw ,1
(광고)(경).(자).(년).2020 새로운 출발[N/H].농.협이 함께합니다[정/부/지/원/자/금]출시- 년 3.15% ~ 6.88% 적용- 최대 : 9650까지- 주거래은행 관계없이[자격요건]- 만20세 ~ 만65세까지오늘 신청하신 고객님에한해서는 최저금리년3.15% ~ 최고 6.88% 적용과최대한도 : 9800만 혜택을 도와 드립니다.[접수방법]- 본 문자수신번호(*) 전화 하셔서 1번! 신청완료!!- 2020년 1월 17일 마감무료거부 * ,1
[Web발신](광고) BAND NAVER 환영 hxxp://bit.ly/2211LL1무료거부 * ,1
(광고) [신안인스빌 어반퍼스트 잔여세대 추첨 진행안내]■검단신도시를 소유할 수 있는 최고의 기회■※분양권 주택수 미포함※등기전 전매 가능검단신도시 AB2BL 신안인스빌 어반퍼스트 잔여세대 추첨 및 계약진행에 대한 안내를 드리오니 많은 참여 바랍니다.■잔여 ,1
[YTN 생방송]1시55분 강병원 의원 출연!검찰인사 항명 윤석열 책임져야! bit.ly/35yFBJe ,1
(광고)문재인하야 총동원 비상대회hxxps://vo.la/671Z1/11(낮12시)광화문무료거부* ,1
[Web발신](광고)문재인하야 총동원 비상대회hxxps://vo.la/671Z1/11(낮12시)광화문무료거부* ,1
(광고)총동원 비상 문재인하야대회hxxps://vo.la/671Z1/11(낮12시)광화문무료거부* ,1
(광고)수수료내고 주식하세요?hxxp://tr.im/무료상담클릭무료거부*8 ,1
단돈300만원으로집을샀다고?머니투데이와함께방법공개▼tuney.kr/money1.band ,1
(광고)건승기원~10 만 드릴게요50 만 챙겨요선_착*50명지리스.me무료거부 * ,1
(광고)실시간 인기상승대표 신예은hxxp://saveinbest24.com/무료수신거부 * ,1
4일째 연속으로 ?Я像犬六?소스 먼저 드립니다.금일 소스 확인 ▼hxxps://bit.ly/2tD1SXZㅋ톡 - MJ15소스 받아보고 결과 보신다음에매일 픽만 받아보세요 .( 가입비X수수료X ) ,1
[Web발신](광고)네이버 BAND 초대장naver-band.co.kr/uk/무료거부 * ,1
(광고)긴장 스릴의 연속코=>[555]입력드=>[50000]is.gd/a3jM7f 클릭무료거부* ,1
[Web발신](광고)총동원 비상 문재인하야대회hxxps://vo.la/671Z1/11(낮12시)광화문무료거부* ,1
[바른미래당 손학규 대표 신년 기자회견]안녕하십니까? 당원 동지 여러분!손학규 대표는 1월 9일에 신년 기자회견을 갖고 “‘함께 잘 사는 나라 제7공화국’을 우리 손으로 만들자”며 이번 총선의 역사적 과제와 이를 실현하기 위한 3대 선거혁명을 제시하였습니다.? ,1
휴대폰개통대리점입니다 월사용료6만이상쓰묜 노.트l0 공~꽁좌! 원하시며는(원함)남기셔유~ ,1
(광고)안녕하세요.경자년 힌쥐의 해 [우리은행]과 함께 새해 복많이 받으시고 하고자 하는 일들 모두 이루시길 바랍니다.작년에 이어 특별혜택조건 상품이 1월 중순까지는 조건이 유지될 예정이며 아래 내용을 확인하시고 고민하지마시고 바로 문의주세요![상품내용]- ,1
(광고)NH농협]정부지원대출1월14일까지접수고객님15년간최대1억원3.2%로사용 무료거부* ,1
[Web발신](광고)NH농협]정부지원대출1월14일까지접수고객님15년간최대1억원3.2%로사용 무료거부*aw ,1
(광고)(KB국민)10일고객님은연2.3%~9천만원까지10년간사용가능무료거부 * ,1
(광고)(NH농협)10일고객님은연2.3%~9천만원까지10년간사용가능무료거부 * ,1
[Web발신](광고)(KB국민)10일고객님은연2.3%~9천만원까지10년간사용가능무료거부 * ,1
[Web발신](광고)(NH농협)10일고객님은연2.3%~9천만원까지10년간사용가능무료거부 * ,1
(광고) 농협캐피탈행복으로 만드는 풍요로운 세상 농협캐피탈이 만들겠습니다.2020년 서민금융혜택 정책이 개편되어 안내드립니다.고민하지 마시고 문의전화 주세요![안내]TEL: *최근에 접수 신청하시는 분들이 많구 하니  빠른 신청을 바랍니다.<본 지 ,1
[Web발신]체험기간종료현진소재상한가 보셨죠?선생님만오늘하루만VIP50%특별할인빨리 연락주세요 ,1
현재 네트워크 공지 [[무선망관제팀_기지국] 경기도 성남시 분당구 수정구 일대 LTE 65식 5G 72식 3G 7식 [장애발생/복구]1. 발신 : 무선망관제팀2. 장애일시 : 2020-01-10 09:41 ~ 2020-01-10 09:413. 장애지역 : 경기도 성남시 분당구 수정구 일대4. 현상(서비스영향) : 서비스 불가5. 고객센터응대스크립트유형 : LTE/5G/3G 서비스 불가6. 담당자 : 김종희 / *016*. 문의사항 : *6]건이 등록되었습니다.　　　　　　　 ,1
